claim_gang,claim_url,country,date,domain,has_infostealer_info,link,summary,title,url,victim,infostealer_data.employees,infostealer_data.employees_url,infostealer_data.thirdparties,infostealer_data.update,infostealer_data.users,infostealer_data.users_url,infostealer_data.infostealer_stats.Azorult,infostealer_data.infostealer_stats.Lumma,infostealer_data.infostealer_stats.Raccoon,infostealer_data.infostealer_stats.RedLine,infostealer_data.infostealer_stats.StealC,infostealer_data.infostealer_stats.Vidar,infostealer_data.thirdparties_domain,infostealer_data.infostealer_stats.UNKNOWN,infostealer_data.infostealer_stats.CRYPTBOT,infostealer_data.infostealer_stats.Generic Stealer,infostealer_data.infostealer_stats.Atomic,infostealer_data.infostealer_stats.DarkCrystal,infostealer_data.infostealer_stats.Taurus,infostealer_data.infostealer_stats.Ficker,added,infostealer_data.infostealer_stats.Mystic,infostealer_data.infostealer_stats.Predator,infostealer_data.infostealer_stats.KPOT,infostealer_data.infostealer_stats.Redline,infostealer_data.infostealer_stats.racoon,infostealer_data.infostealer_stats.Acreed
False,False,DE,2025-05-31,ostercappeln.de,False,https://www.ransomware.live/id/b3N0ZXJjYXBwZWxuLmRlQDIwMjUtMDUtMzE=,"La Gemeindeverwaltung Ostercappeln a été victime d'une attaque informatique, ce qui a entraîné la suspension des services au sein de la mairie. Les systèmes ont été isolés pour assurer la sécurité des données et la vie privée. La commune travaille avec la police et des experts pour résoudre le problème et rétablir les services.",Krimineller Cyberangriff auf Verwaltung in Ostercappeln: Rathaus ist zurzeit lahmgelegt,https://www.noz.de/lokales/ostercappeln/artikel/cyberangriff-auf-rathaus-ostercappeln-systeme-heruntergefahren-48804910,Gemeindeverwaltung Ostercappeln,,,,,,,,,,,,,,,,,,,,,2025-06-03,,,,,,
False,False,JP,2025-05-20,resonac.com,True,https://www.ransomware.live/id/cmVzb25hYy5jb21AMjAyNS0wNS0yMA==,"Resonac Holdings Corporation a subi une attaque extérieure sur certains de ses serveurs, entraînant une infection par rançongiciel. L'entreprise a mis en place un quartier général de réponse d'urgence pour enquêter sur l'ampleur de l'impact et mettre en œuvre des mesures de récupération. Les efforts sont en cours pour protéger et restaurer les systèmes de l'entreprise.",Security Incident at Our Company (First Report) | Resonac,https://www.resonac.com/news/2025/05/20/3513.html,Resonac Holdings Corporation,0.0,0.0,3.0,2025-06-03 11:35:34,1.0,1.0,,2.0,,,,,1.0,,,,,,,,2025-06-03,,,,,,
False,False,US,2025-04-23,lbda.org,False,https://www.ransomware.live/id/bGJkYS5vcmdAMjAyNS0wNC0yMw==,"La Lewy Body Dementia Association (LBDA) a été victime d'un incident de sécurité découvert le 23 avril 2025, impliquant un accès non autorisé à leur plateforme de paie. Les informations personnelles compromises incluent les noms, numéros de sécurité sociale et informations bancaires des personnes affectées.",Notice of Data Breach – LBDA,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/0d845d9a-2c66-45d6-af48-5d5476279dd4.html,"Lewy Body Dementia Association, Inc.",,,,,,,,,,,,,,,,,,,,,2025-06-04,,,,,,
False,False,US,2024-04-19,cml-law.net,False,https://www.ransomware.live/id/Y21sLWxhdy5uZXRAMjAyNC0wNC0xOQ==,"Entre le 18 et le 19 avril 2024, le cabinet Carpenter, McCadden & Lane, LLP a été victime d’un accès non autorisé à certains fichiers contenant des informations personnelles telles que le nom, le numéro de sécurité sociale et le numéro de permis de conduire. L’incident a été découvert le 12 septembre 2024, date à laquelle l'attaque a été revendiquée sous l'enseigne Meow.","Notice of Data Breach – Carpenter, McCadden & Lane, LLP",https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/3189bef5-582d-4467-afa0-c9293faf867c.html,"Carpenter, McCadden & Lane, LLP",,,,,,,,,,,,,,,,,,,,,2025-06-04,,,,,,
False,False,US,2025-03-03,renkim.com,False,https://www.ransomware.live/id/cmVua2ltLmNvbUAyMDI1LTAzLTAz,"Le 3 mars 2025, Renkim a détecté une activité suspecte sur son réseau, qui aurait débuté la veille, impliquant un accès non autorisé à certains fichiers contenant des informations personnelles limitées utilisées pour la gestion de services de communication. L’entreprise a immédiatement sécurisé ses systèmes, lancé une enquête avec l’aide d’experts en cybersécurité et informé les forces de l’ordre. Afin de protéger les personnes affectées, Renkim propose un abonnement gratuit à un service de surveillance de crédit via Experian IdentityWorks.",Notice of Data Breach – Renkim Corporation,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/6495db02-104b-4de2-b073-94f24f0d7508.html,Renkim Corporation,,,,,,,,,,,,,,,,,,,,,2025-06-04,,,,,,
False,False,US,2025-02-05,charlestonlaw.edu,True,https://www.ransomware.live/id/Y2hhcmxlc3Rvbmxhdy5lZHVAMjAyNS0wMi0wNQ==,"Le 5 février 2025, la Charleston School of Law a découvert qu'un tiers non autorisé avait accédé à son réseau interne, compromettant potentiellement des fichiers contenant des informations personnelles. Après enquête, il a été confirmé que des données telles que les noms complets et potentiellement d'autres informations sensibles ont été exposées entre le 15 janvier et le 10 février 2025. L’établissement a depuis renforcé la sécurité, informé les personnes concernées, et propose un abonnement gratuit à Experian IdentityWorks pour prévenir toute utilisation frauduleuse des données.",Notice of Data Breach – Charleston School of Law,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/8ea7381e-72cc-48d1-b961-9cba3481f9bf.html,Charleston School of Law,1.0,1.0,5.0,2025-06-04 14:36:20,2.0,2.0,,,2.0,,,,32.0,2.0,,,,,,,2025-06-04,,,,,,
qilin,https:/www.ransomware.live/id/TmV4dCBzdGVwIGhlYWx0aGNhckBxaWxpbg==,US,2024-06-05,nextstephc.com,True,https://www.ransomware.live/id/bmV4dHN0ZXBoYy5jb21AMjAyNC0wNi0wNQ==,"Next Step Healthcare, LLC, a informé l'Attorney General du Maine, Aaron Frey, d'une faille de sécurité dans ses systèmes. Cette faille a pu affecter environ 192 résidents du Maine, dont des informations personnelles telles que les noms, les numéros de sécurité sociale et les numéros de permis de conduire. L'entreprise a pris des mesures pour sécuriser ses systèmes et a lancé une enquête pour déterminer l'étendue de la faille. L'attaque a été revendiquée par Qilin le 17 juin 2024.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/bcc8bbb9-cf64-4b49-b36f-d87a687f1412.html,Next Step Healthcare LLC,0.0,0.0,1.0,2024-07-15 20:05:11,1.0,0.0,,,,,,,1.0,,,,,,,,2025-06-04,,,,,,
False,False,US,2024-12-02,mhainc.org,True,https://www.ransomware.live/id/bWhhaW5jLm9yZ0AyMDI0LTEyLTAy,"Mental Health Association (MHA) a subi une faille de sécurité informatique le 2 décembre 2024, qui a pu permettre à un acteur non autorisé d'accéder à des informations personnelles. L'incident a été découvert et MHA a pris des mesures pour sécuriser ses systèmes et engager une enquête forensique. Les résultats de l'enquête ont montré que des informations personnelles, telles que des noms, adresses, numéros de sécurité sociale et informations médicales, pourraient avoir été compromises.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/df6a34d8-4d54-4bb9-b1b9-4f04b42cda30.html,Mental Health Association,1.0,2.0,0.0,2025-06-04 13:55:18,0.0,0.0,2.0,,,,,,0.0,,,,,,,,2025-06-04,,,,,,
hunters,https:/www.ransomware.live/id/QnJhZGZvcmQgSGVhbHRoQGh1bnRlcnM=,US,2023-12-08,bradfordhealth.net,True,https://www.ransomware.live/id/YnJhZGZvcmRoZWFsdGgubmV0QDIwMjMtMTItMDg=,"La société Bradford Health a subi une brèche de sécurité le 8 décembre 2023, qui a permis à un acteur non autorisé d'accéder à certaines données personnelles et protégées. Les informations compromises incluent des noms, des numéros de permis de conduire, des dates de naissance, des informations médicales et des numéros de sécurité sociale. L'attaque a été revendiquée le 3 janvier 2024 par Hunters International.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/d20a8317-bebe-44dd-8152-2c32910a377f.html,Bradford Health Services LLC,0.0,0.0,1.0,2024-02-25 10:12:30,1.0,0.0,,,,,,,,,,,,,,,2025-06-04,,,,,,
qilin,https:/www.ransomware.live/id/YmVkZm9yZG1hLmdvdkBxaWxpbg==,US,2024-11-19,bedfordma.gov,False,https://www.ransomware.live/id/YmVkZm9yZG1hLmdvdkAyMDI0LTExLTE5,"La ville de Bedford a détecté une faille de sécurité dans son système d'e-mail qui pourrait avoir compromis les informations personnelles de certains individus. Les autorités ont sécurisé et remédié la faille, et ont engagé des experts pour renforcer la sécurité des données. L'attaque a été revendiquée par Qilin le 29 mars 2025.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/a3b5d883-ea77-461d-b994-68887917164c.html,Town of Bedford,,,,,,,,,,,,,,,,,,,,,2025-06-04,,,,,,
False,False,US,2024-01-15,hkmpp.com,False,https://www.ransomware.live/id/aGttcHAuY29tQDIwMjQtMDEtMTU=,"Le cabinet d'avocats Constangy Brooks Smith & Prophete LLP a informé l'Attorney General du Maine, Aaron Frey, d'une faille de sécurité chez son client, Hardin, Kundla, McKeon & Poletto P.C. Cette faille a pu permettre l'accès non autorisé à des informations personnelles, notamment des noms, des dates de naissance, des numéros de sécurité sociale et des informations de santé.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/05405773-6097-4b88-8f0e-61634e053b38.html,"Hardin, Kundla, McKeon, & Poletto, P.C.",,,,,,,,,,,,,,,,,,,,,2025-06-04,,,,,,
akira,https:/www.ransomware.live/id/UHJlY2lzaW9uIFRheCBSZWxpZWZAYWtpcmE=,US,2025-04-01,precisiontax.com,False,https://www.ransomware.live/id/cHJlY2lzaW9udGF4LmNvbUAyMDI1LTA0LTAx,"Precision Tax Relief, LLC (PTR) a découvert une activité suspecte dans son réseau informatique le 1er avril 2025. Une enquête a révélé qu'un acteur non autorisé a accédé au réseau de PTR et a pu visualiser ou copier certaines informations, notamment des noms, des numéros de sécurité sociale, des numéros de permis de conduire et des informations financières. L'attaque a été revendiquée par Akira le 13 mai.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/903f1ed9-9c12-4058-b6d7-3c45bc80b8f5.html,Precision Tax Relief LLC,,,,,,,,,,,,,,,,,,,,,2025-06-04,,,,,,
blackbasta,https:/www.ransomware.live/id/Z2ZlbWxhdy5jb21AYmxhY2tiYXN0YQ==,US,2024-10-31,gfemlaw.com,False,https://www.ransomware.live/id/Z2ZlbWxhdy5jb21AMjAyNC0xMC0zMQ==,"Gleason, Flynn, Emig et McAfee, Chartered, ont découvert une activité suspecte sur leurs systèmes informatiques le 31 octobre 2024. Une enquête a révélé que des fichiers contenant des informations personnelles, notamment des numéros de sécurité sociale et des numéros de compte financier, ont pu être accédés par un acteur non autorisé. L'entreprise offre des services de protection contre la fraude et de surveillance du crédit gratuits aux personnes touchées. Pour s'inscrire à ces services, les personnes concernées doivent se connecter au site Web de Cyberscout et suivre les instructions. Les personnes touchées sont également invitées à prendre des mesures pour protéger leur identité, telles que la vérification de leurs rapports de crédit et la mise en place d'alertes de fraude.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/d5721432-1548-4877-beb6-632492450f38.html,"Gleason, Flynn, Emig & Mcafee, Chartered",,,,,,,,,,,,,,,,,,,,,2025-06-04,,,,,,
play,https:/www.ransomware.live/id/TGFuaWdhbiBSeWFuQHBsYXk=,US,2024-12-08,laniganryan.com,False,https://www.ransomware.live/id/bGFuaWdhbnJ5YW4uY29tQDIwMjQtMTItMDg=,"Lanigan Ryan informe les destinataires d'une faille de sécurité qui a pu compromettre leurs informations personnelles. L'incident a été découvert le 20 mai 2025, mais il est lié à un événement qui a eu lieu le 8 décembre 2024. Les informations qui ont pu être compromises incluent le nom et d'autres données personnelles.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/66bf5b4f-b8d1-4f1a-b96a-fec933e68ca9.html,Lanigan Ryan,,,,,,,,,,,,,,,,,,,,,2025-06-04,,,,,,
False,False,US,2024-11-27,astorweiss.com,False,https://www.ransomware.live/id/YXN0b3J3ZWlzcy5jb21AMjAyNC0xMS0yNw==,"Astor Weiss Kaplan & Mandel LLP a subi une faille de sécurité dans son réseau le 27 novembre 2024, ce qui a pu compromettre les informations personnelles de certains individus. L'entreprise a pris des mesures immédiates pour sécuriser son système et a lancé une enquête pour déterminer l'étendue de l'incident. Les informations potentiellement affectées incluent les noms, les numéros de sécurité sociale, les informations de permis de conduire et les informations de compte financier. Astor Weiss a notifié les individus potentiellement affectés, y compris un résident du Maine, et leur offre des services de surveillance de crédit et d'assistance en cas de fraude gratuits. L'entreprise a également mis en place des mesures supplémentaires pour renforcer la sécurité de ses systèmes et prévenir de futurs incidents.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/02a0ee60-98ec-46ce-b2e2-a455980291f8.html,Astor Weiss Kaplan & Mandel LLP,,,,,,,,,,,,,,,,,,,,,2025-06-04,,,,,,
False,False,US,2025-01-21,dcsafety.com,False,https://www.ransomware.live/id/ZGNzYWZldHkuY29tQDIwMjUtMDEtMjE=,"DC Safety Sales Co., Inc. a découvert qu'un tiers non autorisé a exploité une vulnérabilité dans l'une de leurs applications, ce qui a pu permettre l'accès non autorisé à certaines informations. L'incident a été découvert le 21 janvier 2025 et une enquête a été menée pour déterminer l'étendue de l'incident. Les informations qui ont pu être compromises incluent les noms et prénoms des employés, ainsi que d'autres informations personnelles. En réponse à cet incident, DC Safety Sales Co., Inc. offre un service de surveillance de crédit gratuit pendant 24 mois aux personnes concernées. Les individus touchés sont invités à rester vigilants et à surveiller leurs comptes pour détecter toute activité suspecte.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/78796fc8-38c3-4f7a-9eff-c900c72f821e.html,"DC Safety Sales Co., Inc.",,,,,,,,,,,,,,,,,,,,,2025-06-04,,,,,,
False,False,US,2025-04-14,whitleyclark.com,False,https://www.ransomware.live/id/d2hpdGxleWNsYXJrLmNvbUAyMDI1LTA0LTE0,"Le cabinet d'avocats Whitley Clark Attorneys at Law a subi une faille de sécurité qui a exposé les informations personnelles de certains clients. Les données compromises incluent des noms, des numéros de sécurité sociale, des dates de naissance, des adresses et des informations de santé protégées. Le cabinet a pris des mesures pour atténuer les risques et a engagé des professionnels de la cybersécurité pour évaluer l'incident. Les clients concernés sont invités à s'inscrire à des services de protection contre la fraude d'identité offerts par IDX, qui incluent une surveillance du crédit et une assurance de remboursement. Les clients peuvent également prendre des mesures pour protéger leurs informations personnelles, telles que placer des alertes de fraude et des gel de sécurité sur leurs dossiers de crédit.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/b6a9600e-32d5-4e35-921b-4abc8bd07537.html,Whitley Clark Attorneys at Law,,,,,,,,,,,,,,,,,,,,,2025-06-04,,,,,,
qilin,https:/www.ransomware.live/id/bWRnbnkuY29tQHFpbGlu,US,2025-04-25,mdgny.com,False,https://www.ransomware.live/id/bWRnbnkuY29tQDIwMjUtMDQtMjU=,"MDG Design and Construction LLC a été victime d'une attaque de ransomware le 25 avril 2025, ce qui a pu compromettre les informations personnelles de certaines personnes. Les informations qui pourraient avoir été accessibles incluent les noms, les numéros de sécurité sociale, les numéros de permis de conduire, les informations financières et les informations médicales. MDG a pris des mesures pour sécuriser ses systèmes et enquêter sur l'incident, mais n'a pas pu confirmer si des informations personnelles spécifiques avaient été consultées ou acquises.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/ce854d17-80a3-40b7-a513-72827588a0b9.html,MDG Design and Construction,,,,,,,,,,,,,,,,,,,,,2025-06-04,,,,,,
False,False,US,2025-06-01,durant.org,True,https://www.ransomware.live/id/ZHVyYW50Lm9yZ0AyMDI1LTA2LTAx,"Le 1er juin, la ville de Durant a été victime d'une attaque par ransomware. Les autorités locales travaillent avec les forces de l’ordre et des experts en cybersécurité pour contenir l'incident et rétablir les services. Certains services, comme les paiements numériques et par carte bancaire, restent affectés. Une enquête est en cours, notamment sur les données de cartes bancaires.",City of Durant's post,https://www.facebook.com/CityofDurant/posts/1106326021531934,Ville de Durant,0.0,0.0,1.0,2025-06-04 12:02:37,1.0,3.0,,,,2.0,,,4.0,,,,,,,,2025-06-04,,,,,,
False,False,DE,2025-06-03,polizei.mvnet.de,False,https://www.ransomware.live/id/cG9saXplaS5tdm5ldC5kZUAyMDI1LTA2LTAz,"La Landespolizei Mecklenburg-Vorpommern a été victime d'une attaque de hackers, ce qui a affecté les téléphones de service des agents. Les téléphones ne pourront pas être utilisés dans leur plein potentiel pendant quelques jours. Les agents devront utiliser à nouveau les communications radio pour certaines tâches.",Hackerangriff legt Polizeihandys in MV teilweise lahm – Beamte müssen wieder funken,https://www.ostsee-zeitung.de/mecklenburg-vorpommern/mecklenburg-vorpommern-hackerangriff-legt-polizeihandys-lahm-2FEWD6V2DVH5XAK4XGKMLYWTPU.html,Landespolizei Mecklenburg-Vorpommern,,,,,,,,,,,,,,,,,,,,,2025-06-04,,,,,,
False,False,BR,2025-06-05,riopreto.sp.gov.br,True,https://www.ransomware.live/id/cmlvcHJldG8uc3AuZ292LmJyQDIwMjUtMDYtMDU=,"Un ataque cibernétique a paralysé le système de la préfecture de Rio Preto, affectant les services de santé, notamment le SAMU, dont le téléphone est hors service. Les services sont actuellement réalisés manuellement, ce qui provoque des retards et des files d'attente. La préfecture travaille pour rétablir les services le plus rapidement possible.",Ataque cibernético tira telefone do SAMU do ar em Rio Preto,https://www.gazetaderiopreto.com.br/cidades/noticia/2025/06/ataque-cibernetico-tira-telefone-do-samu-do-ar-em-rio-preto.html,Prefeitura de Rio Preto,21.0,6.0,10.0,2025-06-05 13:50:01,1909.0,100.0,,467.0,263.0,685.0,89.0,38.0,4.0,14.0,,322.0,,3.0,,,2025-06-05,5.0,,,,,
False,False,DE,2025-03-25,foppa.com,True,https://www.ransomware.live/id/Zm9wcGEuY29tQDIwMjUtMDMtMjU=,"Qilin. Non revendiqué à date, mais données volées déjà divulguées.",n/a,n/a,Foppa,0.0,0.0,0.0,2025-06-05 11:39:40,1.0,1.0,,,,,,,0.0,,,,,,,,2025-06-05,,,,,,
False,False,FR,2025-05-18,enilv-alpes.fr,False,https://www.ransomware.live/id/ZW5pbHYtYWxwZXMuZnJAMjAyNS0wNS0xOA==,"Qilin. Non revendiqué à date, mais données volées déjà divulguées.",n/a,n/a,ENILV,,,,,,,,,,,,,,,,,,,,,2025-06-05,,,,,,
bianlian,https:/www.ransomware.live/id/VVMgRGVybWF0b2xvZ3kgUGFydG5lcnNAYmlhbmxpYW4=,US,2024-06-19,usdermatologypartners.com,False,https://www.ransomware.live/id/dXNkZXJtYXRvbG9neXBhcnRuZXJzLmNvbUAyMDI0LTA2LTE5,"U.S. Dermatology Partners a subi une faille de sécurité le 19 juin 2024, entraînant l'accès non autorisé à des informations de patients, notamment des noms, dates de naissance et numéros d'assurance maladie. L'entreprise a pris des mesures pour renforcer la sécurité de ses systèmes et offre des services de surveillance de crédit et de protection d'identité aux patients concernés. Les patients sont invités à vérifier leurs relevés d'assurance maladie et à contacter leur assureur en cas de services non reçus.",Notice of Data Incident,https://www.usdermatologypartners.com/notice-of-data-incident/,U.S. Dermatology Partners,,,,,,,,,,,,,,,,,,,,,2025-06-05,,,,,,
False,False,MY,2025-06-03,farmsbest.com.my,False,https://www.ransomware.live/id/ZmFybXNiZXN0LmNvbS5teUAyMDI1LTA2LTAz,"CAB Cakaran Corporation Berhad a annoncé que sa filiale, Farm’s Best Food Industries Sdn. Bhd., a été victime d'une attaque informatique sur son système comptable le 3 juin 2025. La société évalue actuellement l'impact de la faille de sécurité et travaille à la récupération des données affectées. Des efforts sont en cours pour restaurer le système comptable à pleine fonctionnalité avec le soutien du personnel informatique interne et de consultants en cybersécurité externes.",CAB Cakaran Subsidiary Hit By Cyberattack On Accounting System,https://www.businesstoday.com.my/2025/06/05/cab-cakaran-subsidiary-hit-by-cyberattack-on-accounting-system/,Farm’s Best Food Industries Sdn. Bhd.,,,,,,,,,,,,,,,,,,,,,2025-06-05,,,,,,
False,False,US,2025-01-08,lawyersnh.com,False,https://www.ransomware.live/id/bGF3eWVyc25oLmNvbUAyMDI1LTAxLTA4,"Une entreprise a subi une faille de sécurité, ce qui a entraîné la fuite de données personnelles de certains de ses clients. Les services de protection de la crédibilité seront fournis pendant 12 mois pour aider les clients à surveiller leurs comptes et à détecter toute activité frauduleuse. Les clients sont invités à vérifier leurs rapports de crédit et à signaler toute anomalie.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/1de7e899-da7d-4e15-9111-e2cc50264c03.html,"Welts, White & Fontaine, P.C.",,,,,,,,,,,,,,,,,,,,,2025-06-05,,,,,,
False,False,US,2024-07-25,instreamllc.com,False,https://www.ransomware.live/id/aW5zdHJlYW1sbGMuY29tQDIwMjQtMDctMjU=,"InStream, une entreprise de stockage et de numérisation de données, a subi une faille de sécurité entre le 20 et le 25 juillet 2024, lors de laquelle des fichiers ont été copiés par un acteur inconnu. L'enquête a révélé que des informations personnelles, notamment des noms et des numéros de sécurité sociale, avaient été compromises. InStream a informé les individus concernés et leur offre des services de surveillance de crédit et de protection d'identité gratuits pendant 12 mois. Les personnes touchées sont invitées à rester vigilantes et à surveiller leurs comptes pour détecter toute activité suspecte. InStream a également fourni des informations sur la façon de placer une alerte de fraude ou un gel de crédit sur leur dossier de crédit pour se protéger contre les vols d'identité.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/f166b568-5187-42f3-96cf-efd913c7efc5.html,"InStream, LLC",,,,,,,,,,,,,,,,,,,,,2025-06-05,,,,,,
False,False,US,2025-04-03,cchospital.org,False,https://www.ransomware.live/id/Y2Nob3NwaXRhbC5vcmdAMjAyNS0wNC0wMw==,"Cumberland County Hospital a subi une attaque de ransomware qui a affecté 36 659 patients, les informations personnelles et médicales ont été compromises. L'hôpital a immédiatement pris des mesures pour contenir l'incident et a offert des services de surveillance de crédit et de protection contre la fraude d'identité aux personnes touchées. Les groupes de ransomware ont également revendiqué des attaques contre d'autres établissements de santé.","Cumberland County Hospital Cyberattack Affects 36,600 Patients",https://www.hipaajournal.com/cumberland-county-hospital-cyberattack/,Cumberland County Hospital,,,,,,,,,,,,,,,,,,,,,2025-06-06,,,,,,
interlock,https:/www.ransomware.live/id/TGV4aW5ndG9uICYgUmljaGxhbmQgQ291bnR5IFNjaG9vbCBEaXN0cmljdCBGaXZlQGludGVybG9jaw==,US,2025-06-05,lexrich5.org,True,https://www.ransomware.live/id/bGV4cmljaDUub3JnQDIwMjUtMDYtMDU=,"Le district scolaire Lexington-Richland Five a subi une cyberattaque majeure, ce qui a retardé les primes de rétention pour les employés. Le district a lancé une enquête et travaille avec les forces de l'ordre et des spécialistes tiers pour déterminer la nature et l'étendue de l'incident. Les employés ont été informés que les paiements de rétention ne seront pas effectués le 6 juin 2025 comme prévu.","Bonuses for Lexington-Richland School District Five employees delayed due to cyberattack, district says",https://www.wistv.com/2025/06/05/lexington-richland-five-school-district-suffers-security-breach/,Lexington-Richland School District Five,0.0,0.0,60.0,2025-06-06 17:06:32,52.0,35.0,22.0,14.0,4.0,40.0,,2.0,72.0,,,10.0,,,,,2025-06-06,,,,,,
False,False,BR,2025-05-17,chapadaodosul.ms.gov.br,True,https://www.ransomware.live/id/Y2hhcGFkYW9kb3N1bC5tcy5nb3YuYnJAMjAyNS0wNS0xNw==,"La Prefeitura de Chapadão do Sul a signalé qu'un incident de sécurité informatique avait touché ses services en ligne, mais ceux-ci ont été rétablis avec sécurité. Les données ont été récupérées avec l'aide d'entreprises spécialisées. La municipalité a pris des mesures pour améliorer la sécurité de ses systèmes et garantir la protection des données.","Prefeitura de Chapadão do Sul informa que os serviços online retornaram a normalidade, após sofrer ataque cibernético - O Correio News",https://www.ocorreionews.com.br/2025/06/05/prefeitura-de-chapadao-do-sul-informa-que-os-servicos-online-retornaram-a-normalidade-apos-sofrer-ataque-cibernetico/,Prefeitura de Chapadão do Sul,0.0,0.0,0.0,2025-06-06 17:06:55,34.0,16.0,,16.0,12.0,22.0,6.0,2.0,0.0,,,,,,,,2025-06-06,,,,,,
dragonforce,https:/www.ransomware.live/id/QmVsa0BkcmFnb25mb3JjZQ==,US,2025-05-09,belk.com,True,https://www.ransomware.live/id/YmVsay5jb21AMjAyNS0wNS0wOQ==,Belk Inc. says a cyber incident disrupted its systems in May.,Charlotte department store company confirms 'cyber incident',https://www.bizjournals.com/charlotte/news/2025/06/05/belk-cyber-incident-data-breach-sales-retail.html,Belk Inc.,3.0,3.0,38.0,2025-06-06 17:07:21,2122.0,99.0,538.0,768.0,306.0,1262.0,66.0,118.0,11.0,70.0,2.0,,6.0,,2.0,,2025-06-06,4.0,2.0,,,,
False,False,US,2025-04-06,sensata.com,True,https://www.ransomware.live/id/c2Vuc2F0YS5jb21AMjAyNS0wNC0wNg==,"Sensata Technologies, Inc. a découvert le 6 avril 2025 que certaines de ses serveurs avaient été chiffrés avec un rançongiciel. L'entreprise a immédiatement pris des mesures pour contenir l'activité et a lancé une enquête, avec l'aide d'une firme de cybersécurité. Les résultats de l'enquête ont montré que des informations personnelles de 362 résidents du Maine, notamment des numéros de sécurité sociale et des informations de santé, avaient pu être compromises.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/2208eade-8738-48e1-b3a5-c8e7a609227a.html,"Sensata Technologies, Inc.",70.0,45.0,35.0,2025-04-10 09:45:43,31.0,15.0,2.0,18.0,21.0,55.0,6.0,11.0,34.0,,,,,,,,2025-06-06,,2.0,,6.0,,
False,False,US,2024-12-16,bostoninteriors.com,True,https://www.ransomware.live/id/Ym9zdG9uaW50ZXJpb3JzLmNvbUAyMDI0LTEyLTE2,"Boston Interiors Home Furnishings LLC a subi une faille de sécurité qui a pu affecter les informations personnelles de cinq résidents du Maine. L'incident a été découvert le 17 décembre 2024 et a fait l'objet d'une enquête approfondie. Les informations qui ont pu être compromises incluent les noms, les numéros de sécurité sociale et les numéros de permis de conduire.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/85ac85e7-4980-4494-9c05-0324d91ef7b8.html,Boston Interiors Home Furnishings LLC,0.0,0.0,0.0,2025-06-06 17:07:35,2.0,2.0,,,,,,2.0,0.0,,,,,,,,2025-06-06,,,,,,
spacebears,https:/www.ransomware.live/id/R2VuZXJhbCBEaWdpdGFsQHNwYWNlYmVhcnM=,US,2025-01-20,generaldigital.com,False,https://www.ransomware.live/id/Z2VuZXJhbGRpZ2l0YWwuY29tQDIwMjUtMDEtMjA=,"La société General Digital Corporation (GDC) a découvert une activité suspecte dans son réseau informatique entre le 10 et le 20 janvier 2025. Une enquête a révélé qu'un acteur non autorisé a accédé au réseau et a pu consulter ou copier certaines informations, notamment des noms et des numéros de sécurité sociale. GDC a informé les autorités fédérales et les régulateurs de l'État de cet incident.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/7babd7c1-1e25-4f66-ac81-f826ffed9b8a.html,General Digital Corporation,,,,,,,,,,,,,,,,,,,,,2025-06-06,,,,,,
