Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours)
Japan,2016,Man-in-the-Middle,Retail,0.2875304942991403,-1.1464056592364795,Nation-state,Social Engineering,AI-based Detection,0.7061681709914491
Germany,2022,DDoS,Telecommunications,0.05061484084371774,1.432138462677615,Hacker Group,Weak Passwords,Antivirus,0.9492720580031019
Germany,2021,Man-in-the-Middle,IT,1.3922105206748636,-0.8625519013498628,Hacker Group,Social Engineering,AI-based Detection,-1.5303875895157566
France,2022,Phishing,Retail,-0.39403623895531587,0.7579443935070469,Unknown,Weak Passwords,Antivirus,0.9492720580031019
UK,2018,Phishing,Healthcare,1.5565229900068505,-0.8125063258173546,Unknown,Unpatched Software,Encryption,1.7272044964403908
India,2024,Phishing,Retail,1.4585607989886262,-1.6303002891044642,Insider,Unpatched Software,Antivirus,-0.8496967058831288
Germany,2020,Malware,Government,-0.6354678799399471,0.2988310852978395,Hacker Group,Weak Passwords,Encryption,1.3868590546240769
Germany,2019,SQL Injection,Healthcare,1.4321596411255584,-1.2263481883904552,Hacker Group,Zero-day,VPN,1.3382382772217463
Brazil,2016,DDoS,IT,-1.2843805495216618,0.10528220209178057,Hacker Group,Social Engineering,AI-based Detection,0.8034097257961103
Germany,2022,Ransomware,Education,1.3005012354663135,-0.11312734163694083,Nation-state,Zero-day,Antivirus,-1.5790083669180872
France,2019,Phishing,Healthcare,0.05860466493385652,1.259303921977257,Insider,Zero-day,Firewall,-1.1900421476994427
Russia,2017,DDoS,Education,-0.0025348585385105136,0.6392844987770532,Nation-state,Weak Passwords,Firewall,-0.8983174832854594
Brazil,2017,Ransomware,Healthcare,-0.6111510240134377,-0.24387089028824538,Unknown,Zero-day,AI-based Detection,-0.7524551510784677
UK,2017,Phishing,Banking,-1.7005461695210697,-1.633077149340449,Unknown,Social Engineering,Firewall,0.9492720580031019
Australia,2022,Malware,Retail,-0.6333835780033894,1.1029787639966804,Nation-state,Unpatched Software,AI-based Detection,1.143755167612424
Germany,2023,Man-in-the-Middle,Retail,-0.9453341011748987,0.5080407703316892,Insider,Unpatched Software,AI-based Detection,0.8034097257961103
France,2017,SQL Injection,Education,1.0618486637304259,-0.5367934252685321,Unknown,Zero-day,VPN,0.21996039696814348
USA,2024,Malware,Telecommunications,0.7269708192567788,1.5961836370658118,Hacker Group,Social Engineering,AI-based Detection,0.5116850613821269
Japan,2021,SQL Injection,Retail,0.49735022257930916,-0.8310371248082998,Unknown,Social Engineering,Antivirus,1.2409967224170853
UK,2016,Phishing,Retail,1.2296349696233424,0.7243495589253611,Hacker Group,Weak Passwords,VPN,-0.21762659965283154
USA,2021,DDoS,Telecommunications,-0.09215984181050314,-0.01993867172994404,Hacker Group,Zero-day,Antivirus,1.3868590546240769
USA,2024,Phishing,Education,-0.08833862159348022,0.22371787829340292,Unknown,Weak Passwords,Encryption,-0.8983174832854594
China,2016,Man-in-the-Middle,Retail,1.112566677520003,-0.9891353339209217,Nation-state,Weak Passwords,VPN,1.5813421642333991
China,2022,Ransomware,Retail,-0.48678767513214555,-1.1455053356071727,Unknown,Zero-day,VPN,1.143755167612424
India,2023,Man-in-the-Middle,Retail,1.5690288016261982,-0.27569267373788614,Insider,Unpatched Software,VPN,-1.287283702504104
Japan,2019,Man-in-the-Middle,IT,-0.2832208526616503,-1.2914129558080296,Insider,Zero-day,AI-based Detection,0.9492720580031019
India,2018,DDoS,Government,0.5077717322620989,-1.4119079929548481,Insider,Social Engineering,Antivirus,1.4841006094287381
India,2017,Phishing,IT,0.12009157206231673,1.4354017046443748,Nation-state,Zero-day,Antivirus,0.7547889483937796
Japan,2020,Man-in-the-Middle,Retail,1.4196538295062104,0.15989838608724533,Insider,Social Engineering,Firewall,-0.7524551510784677
China,2016,Malware,Telecommunications,1.2265085167185052,1.579270660994962,Unknown,Social Engineering,AI-based Detection,-1.141421370297112
France,2020,Malware,Healthcare,1.4519605095228594,-0.8179841569412603,Hacker Group,Social Engineering,Firewall,0.41444350657746576
Japan,2020,Ransomware,IT,-0.8751626026441137,-1.4778627354542664,Unknown,Social Engineering,VPN,0.31720195177280464
Russia,2016,Malware,Banking,-1.6289851363659127,0.5405145122715177,Hacker Group,Weak Passwords,Antivirus,1.4354798320264075
Australia,2022,SQL Injection,Retail,0.21284300823914618,-0.6703897235038858,Unknown,Weak Passwords,Encryption,-0.21762659965283154
Russia,2017,Phishing,Education,0.5473734690567004,0.6836901159420641,Insider,Unpatched Software,VPN,-0.2662473770551621
USA,2017,Malware,Education,0.968749843897503,0.03938955087714231,Hacker Group,Unpatched Software,Firewall,1.2409967224170853
USA,2015,Malware,Retail,1.1882963145482761,0.1296978750735212,Hacker Group,Social Engineering,Firewall,1.3382382772217463
Russia,2016,SQL Injection,Government,-0.23423975715253817,-1.1426284394123758,Hacker Group,Social Engineering,Antivirus,0.31720195177280464
France,2017,DDoS,Retail,0.5859330548830227,1.2126561195285317,Hacker Group,Zero-day,Encryption,0.5116850613821269
UK,2019,Malware,IT,0.6269243263019965,0.9885652232424598,Hacker Group,Social Engineering,Firewall,1.3868590546240769
USA,2019,Malware,Retail,-0.17622668658500795,1.604076129264487,Hacker Group,Social Engineering,Firewall,1.2896174998194159
Russia,2023,Malware,Telecommunications,1.5461014803240607,-0.571988835191208,Nation-state,Unpatched Software,AI-based Detection,-0.12038504484817042
Japan,2018,Ransomware,Government,-0.1915115674530999,1.5404325623652053,Hacker Group,Weak Passwords,VPN,-0.5579720414691455
USA,2022,Ransomware,IT,-0.003229625850696612,-1.6216178577827574,Insider,Zero-day,Firewall,0.31720195177280464
Brazil,2021,Malware,Education,0.8294489978042123,-0.7100764030256329,Hacker Group,Social Engineering,Encryption,-0.3634889318598232
Brazil,2018,Malware,Retail,-0.787621921308679,0.07408478100575877,Unknown,Unpatched Software,AI-based Detection,-1.1900421476994427
Brazil,2020,Phishing,Government,0.919073981076205,-0.09788393122350315,Insider,Social Engineering,VPN,0.3658227291751352
China,2017,SQL Injection,Banking,-0.7330826873020788,-1.0272214381016787,Unknown,Zero-day,Encryption,-0.8983174832854594
Japan,2022,Malware,IT,-1.6873455905895358,-1.731764347466278,Nation-state,Unpatched Software,AI-based Detection,0.9492720580031019
UK,2024,Ransomware,Healthcare,1.3852628475530042,0.12304030953879962,Hacker Group,Unpatched Software,Antivirus,1.5327213868310685
Germany,2015,Phishing,Retail,1.1907280001409268,0.9494373652837307,Nation-state,Zero-day,Antivirus,0.6575473935891185
Germany,2016,Ransomware,Education,-0.9064271316924833,1.394369713952399,Hacker Group,Weak Passwords,AI-based Detection,0.46306428397979627
Russia,2021,Man-in-the-Middle,Healthcare,-0.7695579711918433,-0.1998757655059453,Nation-state,Weak Passwords,Firewall,-0.8010759284807982
India,2023,Phishing,Education,-1.408396514746861,-0.6457360339304893,Insider,Social Engineering,VPN,0.46306428397979627
Brazil,2024,Phishing,IT,0.7585827319612412,-1.1109894803012534,Unknown,Unpatched Software,AI-based Detection,-0.5093512640668149
UK,2018,Ransomware,IT,0.3795871631637839,-1.012015972362273,Hacker Group,Zero-day,Encryption,-0.46073048666448435
UK,2024,DDoS,Government,0.636998452328693,-1.5326375971775017,Hacker Group,Unpatched Software,Firewall,-0.21762659965283154
Russia,2020,Ransomware,Healthcare,-1.3681000106400736,0.9675714699552496,Unknown,Weak Passwords,VPN,-1.6762499217227482
Russia,2022,SQL Injection,Telecommunications,-1.6849139049968849,0.5105209722070596,Insider,Social Engineering,Encryption,0.46306428397979627
Brazil,2022,SQL Injection,Banking,-1.5508238137449888,-1.559302354474599,Nation-state,Unpatched Software,Encryption,0.9978928354054325
Germany,2024,Man-in-the-Middle,Government,-0.16476302593393918,1.2459198005913918,Insider,Weak Passwords,Antivirus,1.046513612807763
Russia,2022,DDoS,Retail,1.501288988688064,-0.10394128100535348,Nation-state,Zero-day,Encryption,-0.8010759284807982
France,2024,SQL Injection,Healthcare,-1.5560345685863837,-0.3582119912102229,Insider,Social Engineering,VPN,0.9978928354054325
USA,2020,Phishing,Education,0.35005955239587927,-0.7894739086798748,Nation-state,Social Engineering,Firewall,1.5813421642333991
Brazil,2021,DDoS,Retail,1.3651145954996107,-0.17453217276832894,Hacker Group,Social Engineering,VPN,1.6299629416357297
France,2018,Phishing,Government,-0.6882701956660825,-0.5728443151148406,Hacker Group,Unpatched Software,Antivirus,1.5327213868310685
Brazil,2018,Malware,Banking,-0.657700433929899,1.5017600404948614,Hacker Group,Zero-day,Antivirus,-0.606592818871476
USA,2017,DDoS,Government,1.6756755840467479,-1.679497283744982,Nation-state,Weak Passwords,Antivirus,-0.2662473770551621
Japan,2020,SQL Injection,Telecommunications,1.446402371025371,-0.8960156543303468,Nation-state,Social Engineering,AI-based Detection,0.02547728735882126
USA,2016,Phishing,Retail,0.7172440768861749,-1.055835171837697,Unknown,Zero-day,Firewall,-0.8983174832854594
India,2023,DDoS,Retail,0.8113850476873763,0.0006100940163443115,Unknown,Weak Passwords,Antivirus,1.3868590546240769
UK,2016,Malware,Telecommunications,1.4154852256330945,0.6586293835017778,Nation-state,Social Engineering,Antivirus,-1.0928005928947817
China,2022,Man-in-the-Middle,Healthcare,-1.5664560782691737,-0.8070215956618068,Unknown,Weak Passwords,Firewall,-0.2662473770551621
UK,2015,Phishing,Retail,0.9409591514100635,-0.808422099085173,Nation-state,Social Engineering,Firewall,-0.606592818871476
Russia,2017,Man-in-the-Middle,Government,1.058027443513403,1.113675712557909,Hacker Group,Unpatched Software,Firewall,-0.3634889318598232
Germany,2020,Man-in-the-Middle,Retail,-0.15364674893896335,-1.6288100982697493,Insider,Zero-day,Firewall,-1.0928005928947817
Russia,2016,Malware,Telecommunications,0.059299432246042616,-0.7782767803245866,Hacker Group,Unpatched Software,VPN,1.2409967224170853
Germany,2017,Ransomware,Telecommunications,-0.032409852962508055,-1.328360719767824,Insider,Unpatched Software,Encryption,0.31720195177280464
Germany,2016,SQL Injection,Education,0.39209297478313165,-0.40422853226368716,Nation-state,Weak Passwords,AI-based Detection,-0.31486815445749267
Brazil,2018,Phishing,Education,0.5411205632470262,0.522073400691921,Nation-state,Social Engineering,Encryption,-0.023143490043509303
China,2022,Ransomware,Education,1.2237294474697613,0.45731908969824553,Unknown,Zero-day,VPN,0.9978928354054325
Russia,2023,SQL Injection,Education,-1.7199996542622775,0.40849809228222755,Nation-state,Weak Passwords,Firewall,0.31720195177280464
India,2015,DDoS,Education,-0.99883118421322,0.03167643350116434,Unknown,Zero-day,Firewall,-0.12038504484817042
Australia,2023,Man-in-the-Middle,Healthcare,-1.4921159758652727,0.711244848321005,Insider,Zero-day,Firewall,0.9006512806007714
India,2020,Malware,Healthcare,-1.5080956240455505,1.2781865715819545,Unknown,Zero-day,Antivirus,-0.2662473770551621
Germany,2024,Malware,Retail,0.7193283788227329,1.672811181515711,Unknown,Social Engineering,Firewall,0.8034097257961103
China,2016,DDoS,Education,1.3404503559170076,-1.0150239501582716,Insider,Weak Passwords,AI-based Detection,1.2896174998194159
USA,2018,Malware,IT,-0.8400768533787213,0.7053185801403564,Hacker Group,Weak Passwords,VPN,0.41444350657746576
France,2020,Ransomware,IT,-1.0207163545470785,0.22127907060788574,Nation-state,Social Engineering,Firewall,-1.1900421476994427
China,2022,Phishing,Retail,0.04401455137795068,-0.5144578103269144,Unknown,Weak Passwords,Encryption,1.5327213868310685
Germany,2019,Phishing,Education,1.4040215649820256,-1.3523796984301382,Insider,Weak Passwords,Firewall,0.9006512806007714
Brazil,2015,SQL Injection,Banking,1.3512192492558905,1.6681301885464792,Unknown,Zero-day,VPN,0.3658227291751352
India,2021,Malware,Education,0.5341728901251667,-0.5080624079945963,Nation-state,Zero-day,Encryption,-1.6762499217227482
Japan,2018,Man-in-the-Middle,Government,0.9611074034634571,0.026126162545015614,Hacker Group,Weak Passwords,Encryption,-0.21762659965283154
Australia,2024,Ransomware,Healthcare,-0.9130274211582502,-1.1173814331177503,Nation-state,Weak Passwords,Encryption,-0.12038504484817042
USA,2023,Man-in-the-Middle,Retail,1.0653225002913556,0.6449003105338027,Unknown,Zero-day,Antivirus,-0.94693826068779
Russia,2019,Ransomware,IT,1.0312789019942425,-1.314014183467872,Insider,Social Engineering,Encryption,0.8520305031984408
Germany,2018,DDoS,Telecommunications,0.6776423400915734,0.6816273054810467,Hacker Group,Zero-day,AI-based Detection,0.46306428397979627
Australia,2022,DDoS,Education,-1.4160389551809067,1.3902371939987221,Unknown,Unpatched Software,AI-based Detection,0.3658227291751352
Australia,2015,DDoS,Healthcare,-1.5980679909736362,0.7191407900355012,Hacker Group,Unpatched Software,Encryption,-0.5093512640668149
USA,2022,Malware,Banking,-0.1300246603246397,-0.915791728532709,Nation-state,Social Engineering,Encryption,-1.384525257308765
China,2016,DDoS,Healthcare,0.4396845356678719,-0.014360804647226522,Nation-state,Weak Passwords,Encryption,-0.46073048666448435
India,2015,Phishing,IT,-0.8692570804905329,0.8160687350925696,Hacker Group,Unpatched Software,Antivirus,-0.8983174832854594
Japan,2021,SQL Injection,Education,-1.616131941090472,0.34549958484149157,Insider,Unpatched Software,AI-based Detection,0.17133961956581292
UK,2023,SQL Injection,Education,-1.0881087838291197,0.6655008190174075,Insider,Weak Passwords,Encryption,-0.8983174832854594
Germany,2022,SQL Injection,IT,0.27294038074323446,0.7801627249107473,Hacker Group,Weak Passwords,AI-based Detection,-0.46073048666448435
Australia,2018,SQL Injection,IT,0.5067295812938198,-0.2996840562736316,Insider,Social Engineering,Firewall,0.46306428397979627
India,2020,Malware,Healthcare,-1.6241217651806108,-1.5401368445725714,Hacker Group,Unpatched Software,Encryption,1.2896174998194159
India,2016,SQL Injection,Healthcare,-0.6038559672354847,1.1244933941728765,Unknown,Social Engineering,Antivirus,-1.2386629251017733
Brazil,2024,Ransomware,Government,0.2503604430971898,0.6461145401028296,Insider,Weak Passwords,Antivirus,0.21996039696814348
USA,2015,Ransomware,Retail,0.8402178911430953,-0.022750027124139947,Insider,Weak Passwords,Encryption,-0.8983174832854594
China,2015,Ransomware,IT,1.2619416496399907,0.8394599018754438,Insider,Weak Passwords,Firewall,-0.8983174832854594
Brazil,2018,Ransomware,Healthcare,-1.5973732236614502,1.3980710444284385,Nation-state,Social Engineering,VPN,1.3868590546240769
Australia,2019,Man-in-the-Middle,Banking,-0.8161073811083046,-0.7542233065040613,Nation-state,Social Engineering,Encryption,0.31720195177280464
Russia,2021,SQL Injection,Retail,1.1250724891393507,-0.08657641836193974,Insider,Zero-day,AI-based Detection,-1.384525257308765
Australia,2020,Phishing,Banking,-0.29398974600053324,-0.17220374958908694,Hacker Group,Social Engineering,Firewall,-1.0928005928947817
UK,2019,Phishing,Telecommunications,-0.5781495766846031,-1.533313702278437,Nation-state,Unpatched Software,AI-based Detection,-0.94693826068779
Russia,2018,Phishing,Education,1.5322061340803408,0.3177585786082112,Nation-state,Weak Passwords,Antivirus,1.6299629416357297
China,2021,Ransomware,IT,0.7436452347492427,0.6695574496230203,Hacker Group,Zero-day,Antivirus,-0.7524551510784677
Japan,2021,DDoS,Telecommunications,1.5193529388049003,-0.21709574848487284,Nation-state,Unpatched Software,AI-based Detection,0.9006512806007714
China,2018,SQL Injection,Healthcare,0.8999678799910904,1.591668220855993,Hacker Group,Social Engineering,Firewall,-1.7248706991250788
India,2017,Malware,Healthcare,0.5487630036810726,-0.2569342067027483,Unknown,Zero-day,Antivirus,0.5603058387844574
UK,2023,Ransomware,Banking,-0.020946192311439283,0.46217945749017436,Nation-state,Social Engineering,Encryption,0.5116850613821269
UK,2019,DDoS,Healthcare,1.0913762744983302,-1.300009149234209,Nation-state,Weak Passwords,Antivirus,1.4354798320264075
Brazil,2017,Man-in-the-Middle,Government,-1.2489474166001764,-0.04446472921795985,Nation-state,Zero-day,Encryption,-1.5790083669180872
Germany,2024,Ransomware,IT,-0.592392306584416,0.804681883367121,Hacker Group,Social Engineering,Encryption,0.8520305031984408
Australia,2017,DDoS,Education,-0.6514475281202251,0.7572475913111849,Hacker Group,Weak Passwords,Firewall,0.8520305031984408
Germany,2018,SQL Injection,Healthcare,0.9593704851829923,-0.18249365528342607,Hacker Group,Unpatched Software,VPN,-0.4121097092621538
India,2016,Man-in-the-Middle,Healthcare,-1.46745173628267,1.2781934706135967,Unknown,Zero-day,AI-based Detection,-0.8010759284807982
Brazil,2018,Malware,Banking,-1.1454270870844638,-0.5855178362415593,Nation-state,Weak Passwords,Antivirus,-0.16900582225050098
Australia,2023,DDoS,IT,1.0906815071861444,0.0734535196104976,Unknown,Weak Passwords,Antivirus,-1.1900421476994427
UK,2016,Phishing,Retail,-0.4586495989886129,0.8850349049038073,Insider,Weak Passwords,VPN,0.9978928354054325
China,2017,Phishing,Government,-0.40376298132591976,-1.1611385413083946,Insider,Social Engineering,AI-based Detection,0.7547889483937796
Japan,2015,Ransomware,Banking,-1.5258121905062931,-0.21137300173766915,Hacker Group,Weak Passwords,Encryption,1.6785837190380604
UK,2018,DDoS,IT,-1.1291000552480932,-1.53078175766575,Unknown,Zero-day,VPN,-1.7248706991250788
USA,2017,Man-in-the-Middle,Banking,0.31427903581830074,1.156304829075054,Nation-state,Weak Passwords,Encryption,-0.8010759284807982
Brazil,2021,Ransomware,Government,0.7519824424954744,0.5838266329212402,Unknown,Zero-day,AI-based Detection,-0.7038343736761371
USA,2021,Ransomware,Education,1.186212012611718,0.10210174850472704,Insider,Social Engineering,VPN,0.608926616186788
UK,2022,DDoS,Education,-0.6354678799399471,-1.5694232338937042,Insider,Unpatched Software,Encryption,1.7272044964403908
China,2022,SQL Injection,Banking,-1.7137467484526037,-0.7148194872796444,Hacker Group,Zero-day,Firewall,-1.044179815492451
Russia,2021,SQL Injection,Healthcare,-0.06193746373041267,1.230531510513468,Unknown,Social Engineering,VPN,-1.4331460347110956
Germany,2016,DDoS,Telecommunications,-1.2579793916585942,0.14658325501780214,Insider,Social Engineering,Firewall,0.41444350657746576
Japan,2020,Ransomware,Banking,-0.4555231460837758,-0.7969214133376281,Insider,Weak Passwords,Firewall,-1.481766812113426
Brazil,2023,Phishing,IT,-0.9547134598894096,-1.0678705325375124,Unknown,Unpatched Software,Encryption,-1.5790083669180872
China,2018,Man-in-the-Middle,Banking,-1.414649420556535,1.299121683100206,Insider,Unpatched Software,AI-based Detection,-1.6276291443204178
USA,2024,Phishing,Government,0.28301450676993123,-1.234054406734791,Hacker Group,Social Engineering,Firewall,-1.287283702504104
Russia,2016,Phishing,Healthcare,-1.3618471048303997,-1.491891916298677,Unknown,Weak Passwords,Antivirus,-1.6276291443204178
Australia,2022,Man-in-the-Middle,Government,1.3949895899236082,1.3587810592261178,Hacker Group,Zero-day,AI-based Detection,1.046513612807763
Japan,2024,Malware,Telecommunications,-0.6889649629782685,-0.25656855802571177,Nation-state,Weak Passwords,VPN,1.4841006094287381
Australia,2022,DDoS,IT,-0.8154126137961186,1.1422377035566111,Insider,Weak Passwords,Encryption,0.17133961956581292
Russia,2015,SQL Injection,IT,0.19373690715403155,1.1474395734148288,Insider,Zero-day,AI-based Detection,-0.5579720414691455
Russia,2019,SQL Injection,Telecommunications,-1.3760898347302124,-0.7081205275550696,Unknown,Unpatched Software,Antivirus,-0.6552135962738066
USA,2024,Man-in-the-Middle,Government,1.585355833462569,-0.07655212538582527,Unknown,Social Engineering,Encryption,-0.94693826068779
China,2022,DDoS,IT,1.324123324080637,0.9393923752126897,Hacker Group,Weak Passwords,VPN,-0.12038504484817042
Germany,2021,DDoS,IT,0.7992266197241217,1.0401182371887883,Unknown,Weak Passwords,Antivirus,-1.5303875895157566
China,2024,Malware,Government,-1.7133993647965104,-0.7694770654649623,Nation-state,Unpatched Software,Encryption,-1.481766812113426
India,2023,Ransomware,Banking,-0.2943371296566262,1.1151176101711286,Hacker Group,Unpatched Software,AI-based Detection,-0.7524551510784677
USA,2020,Malware,Retail,0.30073107323067394,-1.1214311646917208,Hacker Group,Social Engineering,VPN,-0.46073048666448435
UK,2022,Phishing,Retail,-0.8289605763837454,0.7631048691754114,Hacker Group,Zero-day,VPN,0.8520305031984408
USA,2016,DDoS,Healthcare,-0.6948704851318495,0.7545017767175899,Hacker Group,Weak Passwords,AI-based Detection,0.17133961956581292
India,2024,Malware,Banking,-1.267358750373105,-1.253026743750837,Nation-state,Weak Passwords,Firewall,-1.287283702504104
USA,2019,DDoS,Government,-0.02129357596753221,-0.21711299606397833,Unknown,Weak Passwords,Firewall,0.17133961956581292
Japan,2016,Malware,Telecommunications,-1.5859095630103812,1.490376638285234,Insider,Weak Passwords,Antivirus,-1.384525257308765
USA,2024,Malware,Education,0.8690507345988138,1.096779984066165,Insider,Social Engineering,Antivirus,1.2896174998194159
Australia,2018,Malware,Banking,0.6192818858679501,1.17009944284363,Unknown,Weak Passwords,Antivirus,-0.2662473770551621
Russia,2020,DDoS,Healthcare,-1.5327598636281532,-1.456068694496561,Nation-state,Weak Passwords,VPN,0.17133961956581292
France,2024,Ransomware,Banking,1.6339895453155884,0.8790672425333056,Unknown,Weak Passwords,VPN,0.12271884216348238
UK,2024,Ransomware,Banking,-1.3295404248137512,1.2268508771323552,Hacker Group,Weak Passwords,Antivirus,0.2685811743704741
Australia,2023,Malware,Government,0.1815784791907767,-1.6909565753026736,Nation-state,Weak Passwords,Firewall,-0.023143490043509303
Japan,2023,Malware,Telecommunications,0.6001757847828354,1.2644919937721903,Hacker Group,Social Engineering,AI-based Detection,-0.606592818871476
India,2019,Man-in-the-Middle,Government,1.6801915715759568,-1.5731073167906382,Unknown,Zero-day,Encryption,0.5603058387844574
Australia,2024,Phishing,Education,0.842649576735746,-1.361789977590097,Insider,Social Engineering,VPN,-1.5303875895157566
Brazil,2022,Man-in-the-Middle,Retail,1.3414925068852868,0.8441029501706434,Unknown,Unpatched Software,Firewall,-0.9955590380901205
Russia,2018,Malware,Telecommunications,1.3651145954996107,1.3661423259883436,Insider,Zero-day,Firewall,-0.21762659965283154
France,2024,Phishing,IT,-0.025809563496741232,1.5124983832459435,Nation-state,Zero-day,VPN,1.4354798320264075
USA,2019,Malware,Education,-1.7175679686696266,-1.4181102224011848,Nation-state,Unpatched Software,VPN,-0.7524551510784677
China,2019,Malware,Retail,-0.8279184254154665,-0.69409479622648,Insider,Social Engineering,VPN,1.143755167612424
USA,2024,Malware,Telecommunications,-1.7293790129767883,-1.6428254810508756,Unknown,Unpatched Software,Encryption,1.4354798320264075
France,2015,Phishing,Healthcare,-0.2978109662175562,-0.41808178780122185,Unknown,Unpatched Software,VPN,0.7547889483937796
Germany,2017,DDoS,Telecommunications,-0.3627717099069464,-1.6462405017137638,Insider,Social Engineering,AI-based Detection,-1.141421370297112
Japan,2020,Phishing,Healthcare,0.7863734244486806,-1.6054327295501596,Nation-state,Unpatched Software,Firewall,-0.3634889318598232
Brazil,2024,SQL Injection,IT,-0.5750231237797663,-1.4363098678733044,Nation-state,Zero-day,Encryption,0.21996039696814348
Brazil,2019,Malware,Government,-1.5820883427933583,-0.771270813691934,Nation-state,Zero-day,AI-based Detection,-1.6762499217227482
Australia,2018,SQL Injection,Banking,-0.009135148004277584,0.9966612368745797,Nation-state,Zero-day,Firewall,-1.1900421476994427
UK,2016,Malware,Banking,-0.019904041343160258,1.1849220123268935,Nation-state,Unpatched Software,VPN,-1.1900421476994427
India,2016,Man-in-the-Middle,IT,0.6859795478378051,-0.4481512172137442,Unknown,Unpatched Software,Antivirus,1.4841006094287381
France,2019,DDoS,Telecommunications,1.2212977618771106,1.1406336786998,Nation-state,Unpatched Software,VPN,-1.384525257308765
Japan,2020,SQL Injection,Banking,0.4778967378381014,1.2862411910242213,Nation-state,Weak Passwords,Encryption,1.1923759450147546
Germany,2016,Man-in-the-Middle,Government,0.29308863279662806,-0.8810240585718494,Unknown,Weak Passwords,VPN,1.046513612807763
Japan,2017,Ransomware,Government,-1.4330607543294636,-1.3057836387187292,Unknown,Weak Passwords,Antivirus,-0.07176426744583986
France,2021,Malware,Government,0.01205525501739533,-1.7136302427947592,Unknown,Unpatched Software,Firewall,-0.8496967058831288
Brazil,2020,SQL Injection,Education,1.202886428104182,0.7868961797935331,Nation-state,Weak Passwords,Antivirus,1.2409967224170853
USA,2019,DDoS,Telecommunications,-1.332666877718588,-0.2702182921298016,Hacker Group,Unpatched Software,Encryption,0.3658227291751352
China,2019,Man-in-the-Middle,Telecommunications,-1.5372758511573619,0.8101321183644578,Nation-state,Zero-day,Encryption,-1.5303875895157566
UK,2016,SQL Injection,Retail,-1.129447438904186,-0.8727107254430002,Nation-state,Social Engineering,Antivirus,-1.7248706991250788
Germany,2015,Malware,Education,0.8582818412599309,-0.1496853103089509,Insider,Social Engineering,AI-based Detection,-1.5303875895157566
UK,2021,Man-in-the-Middle,Banking,0.7429504674370563,0.8724200255460474,Insider,Weak Passwords,VPN,0.17133961956581292
Japan,2024,Man-in-the-Middle,Retail,-1.3156450785700313,1.6081017142277099,Hacker Group,Weak Passwords,Firewall,-1.141421370297112
Brazil,2021,Malware,Government,1.0097411153164766,-0.5856178722003712,Nation-state,Weak Passwords,Firewall,-0.07176426744583986
UK,2019,Man-in-the-Middle,IT,-0.525347260958468,-0.41566367721063124,Insider,Weak Passwords,Firewall,1.6785837190380604
Australia,2016,Phishing,Education,1.6753282003906547,-1.7179076424129223,Nation-state,Social Engineering,VPN,-0.606592818871476
France,2016,Man-in-the-Middle,IT,0.4025144844659214,1.0227568240611957,Nation-state,Social Engineering,Encryption,-1.2386629251017733
Russia,2016,Ransomware,Banking,-0.7539257066676586,-1.1072019119296863,Insider,Zero-day,Encryption,0.6575473935891185
France,2015,Malware,Retail,1.1448733575366516,0.23905442563401028,Insider,Weak Passwords,AI-based Detection,0.41444350657746576
Japan,2018,DDoS,Healthcare,1.3043224556833364,0.5881005830235821,Nation-state,Weak Passwords,Antivirus,0.31720195177280464
Germany,2018,DDoS,Government,-0.5117992983708411,0.7315935421496697,Insider,Unpatched Software,Encryption,-1.6762499217227482
Australia,2016,DDoS,IT,-0.253693241893746,1.1079219201683157,Unknown,Weak Passwords,Firewall,-0.6552135962738066
USA,2019,Ransomware,Healthcare,1.4568238807081613,-1.028139009310091,Unknown,Zero-day,AI-based Detection,1.3382382772217463
Germany,2016,Phishing,Banking,-0.35825572237773734,-1.212412144473214,Nation-state,Weak Passwords,Encryption,0.31720195177280464
Japan,2018,SQL Injection,IT,-0.05498979060855292,-0.629292192011309,Nation-state,Zero-day,AI-based Detection,0.21996039696814348
China,2021,Ransomware,Telecommunications,-0.1963749386384016,-1.6853580111250295,Nation-state,Weak Passwords,Firewall,-0.3634889318598232
USA,2021,Man-in-the-Middle,Education,0.0325508907268819,0.4697097505276341,Unknown,Zero-day,VPN,-1.2386629251017733
Japan,2022,Phishing,Banking,-1.3225927516918912,0.22825054208232737,Unknown,Unpatched Software,Encryption,-1.5790083669180872
USA,2023,SQL Injection,Banking,1.6819284898564215,1.6929460053634675,Unknown,Unpatched Software,Firewall,-0.16900582225050098
Russia,2015,Ransomware,Telecommunications,0.4928342350501004,0.7318074121305778,Hacker Group,Social Engineering,VPN,1.4841006094287381
USA,2015,Malware,Retail,-0.3179592182709498,0.5959999742538995,Unknown,Unpatched Software,AI-based Detection,0.41444350657746576
France,2020,DDoS,IT,0.055478212029019695,-0.49046987730699004,Insider,Unpatched Software,Encryption,-1.5790083669180872
India,2023,DDoS,Retail,-0.850498363061511,-0.7939824258580516,Insider,Weak Passwords,AI-based Detection,1.5813421642333991
Germany,2017,Malware,Government,0.4681699954674975,0.2962129027896252,Nation-state,Social Engineering,AI-based Detection,-0.46073048666448435
Australia,2024,Phishing,Telecommunications,-0.2853051545982084,-0.7148367348587499,Nation-state,Zero-day,VPN,-0.8010759284807982
